p	1024	16384
a	64	96	1
a	64	97	51
a	64	98	1
a	64	99	44
a	64	100	21
a	64	102	65
a	64	103	78
a	64	106	72
a	64	107	62
a	64	114	13
a	64	115	25
a	64	123	63
a	64	128	87
a	64	129	88
a	64	130	11
a	64	134	18
a	64	135	44
a	64	136	82
a	64	144	66
a	64	146	39
a	64	147	19
a	64	148	61
a	64	154	17
a	64	160	73
a	64	162	29
a	64	165	3
a	64	176	28
a	64	179	63
a	64	192	62
a	64	194	100
a	64	196	62
a	64	198	86
a	64	201	90
a	64	212	83
a	64	213	45
a	64	224	34
a	64	256	57
a	64	257	55
a	64	259	46
a	64	261	94
a	64	262	50
a	64	268	10
a	64	271	90
a	64	273	30
a	64	280	49
a	64	290	17
a	64	292	32
a	64	293	44
a	64	295	3
a	64	314	82
a	64	322	80
a	64	324	94
a	64	326	1
a	64	330	26
a	64	336	43
a	64	344	31
a	64	377	35
a	64	384	89
a	64	392	40
a	64	421	96
a	64	448	2
a	64	453	32
a	64	461	86
a	64	512	65
a	64	513	40
a	64	514	34
a	64	515	75
a	64	516	84
a	64	517	68
a	64	518	2
a	64	519	69
a	64	520	9
a	64	522	88
a	64	524	95
a	64	525	51
a	64	529	26
a	64	530	81
a	64	531	64
a	64	532	18
a	64	537	33
a	64	541	46
a	64	544	90
a	64	545	29
a	64	546	92
a	64	548	49
a	64	560	7
a	64	561	89
a	64	576	85
a	64	577	63
a	64	578	85
a	64	579	37
a	64	580	90
a	64	581	29
a	64	582	63
a	64	583	45
a	64	584	62
a	64	586	18
a	64	590	20
a	64	592	28
a	64	593	69
a	64	594	15
a	64	596	12
a	64	597	80
a	64	600	72
a	64	606	65
a	64	608	74
a	64	609	49
a	64	613	80
a	64	614	89
a	64	615	68
a	64	618	3
a	64	624	73
a	64	628	66
a	64	630	52
a	64	640	16
a	64	641	74
a	64	642	70
a	64	643	73
a	64	644	47
a	64	645	12
a	64	647	38
a	64	648	77
a	64	650	10
a	64	656	86
a	64	657	11
a	64	658	8
a	64	660	13
a	64	662	2
a	64	672	73
a	64	693	24
a	64	704	80
a	64	705	57
a	64	707	20
a	64	708	47
a	64	709	99
a	64	712	52
a	64	720	39
a	64	722	18
a	64	726	32
a	64	739	44
a	64	752	40
a	64	760	87
a	64	768	73
a	64	769	91
a	64	770	97
a	64	771	21
a	64	774	54
a	64	780	35
a	64	783	32
a	64	785	71
a	64	802	65
a	64	805	99
a	64	809	27
a	64	810	50
a	64	817	92
a	64	833	16
a	64	834	81
a	64	835	31
a	64	836	55
a	64	845	53
a	64	848	96
a	64	849	96
a	64	851	43
a	64	852	73
a	64	853	33
a	64	871	9
a	64	873	66
a	64	883	20
a	64	896	89
a	64	897	63
a	64	964	84
a	64	968	61
a	64	985	63
a	65	0	28
a	65	1	37
a	65	2	60
a	65	3	89
a	65	4	78
a	65	5	88
a	65	6	28
a	65	8	36
a	65	10	64
a	65	26	75
a	65	28	2
a	65	31	42
a	65	36	61
a	65	46	52
a	65	64	99
a	65	66	99
a	65	68	80
a	65	70	91
a	65	72	54
a	65	74	91
a	65	80	51
a	65	81	29
a	65	90	65
a	65	97	1
a	65	98	56
a	65	112	8
a	65	119	89
a	65	128	96
a	65	129	77
a	65	130	20
a	65	136	100
a	65	144	49
a	65	156	79
a	65	163	54
a	65	194	24
a	65	256	2
a	65	257	37
a	65	258	68
a	65	324	65
a	65	512	5
a	65	513	66
a	65	514	28
a	65	516	27
a	65	518	76
a	65	522	56
a	65	526	92
a	65	528	83
a	65	529	83
a	65	532	51
a	65	534	20
a	65	536	86
a	65	546	6
a	65	548	69
a	65	576	57
a	65	577	40
a	65	578	97
a	65	580	23
a	65	581	3
a	65	592	47
a	65	610	26
a	65	624	96
a	65	625	34
a	65	640	85
a	65	642	46
a	65	660	8
a	65	661	38
a	65	672	65
a	65	688	70
a	65	720	12
a	65	725	10
a	65	727	81
a	65	734	63
a	65	768	40
a	65	770	33
a	65	772	44
a	65	776	64
a	65	789	57
a	65	816	20
a	65	838	6
a	65	848	51
a	66	0	56
a	66	2	36
a	66	3	4
a	66	4	34
a	66	5	30
a	66	7	48
a	66	8	95
a	66	10	23
a	66	16	66
a	66	17	17
a	66	20	53
a	66	21	86
a	66	29	84
a	66	32	16
a	66	37	95
a	66	40	38
a	66	49	71
a	66	64	55
a	66	65	78
a	66	68	11
a	66	69	14
a	66	70	40
a	66	72	65
a	66	75	59
a	66	80	61
a	66	84	46
a	66	85	1
a	66	96	54
a	66	114	11
a	66	116	14
a	66	135	25
a	66	144	78
a	66	148	55
a	66	166	13
a	66	192	5
a	66	194	14
a	66	199	79
a	66	212	58
a	66	214	50
a	66	257	42
a	66	258	16
a	66	260	3
a	66	275	12
a	66	283	65
a	66	288	41
a	66	323	27
a	66	338	38
a	66	400	30
a	66	512	68
a	66	513	26
a	66	514	61
a	66	515	85
a	66	516	86
a	66	520	81
a	66	522	36
a	66	523	36
a	66	524	91
a	66	529	15
a	66	548	55
a	66	577	39
a	66	579	65
a	66	581	52
a	66	594	27
a	66	609	4
a	66	641	24
a	66	652	48
a	66	708	24
a	66	753	27
a	66	832	90
a	66	833	15
a	66	834	16
a	66	836	79
a	66	840	95
a	66	872	64
a	66	902	63
a	67	0	57
a	67	4	31
a	67	6	67
a	67	16	44
a	67	34	25
a	67	65	51
a	67	73	23
a	67	128	55
a	67	132	62
a	67	144	74
a	67	352	96
a	67	512	99
a	67	516	98
a	67	526	37
a	67	544	72
a	67	550	1
a	67	578	54
a	67	579	1
a	67	611	87
a	67	656	86
a	67	722	62
a	67	930	55
a	68	0	57
a	68	1	6
a	68	2	68
a	68	3	8
a	68	4	47
a	68	5	93
a	68	6	53
a	68	8	2
a	68	14	62
a	68	16	91
a	68	17	76
a	68	18	19
a	68	19	3
a	68	32	66
a	68	34	88
a	68	36	53
a	68	40	6
a	68	50	7
a	68	55	60
a	68	64	53
a	68	66	82
a	68	67	85
a	68	70	13
a	68	71	59
a	68	80	32
a	68	81	45
a	68	82	83
a	68	98	66
a	68	112	3
a	68	120	66
a	68	128	79
a	68	129	56
a	68	131	76
a	68	134	34
a	68	192	41
a	68	194	9
a	68	205	89
a	68	208	10
a	68	256	12
a	68	258	17
a	68	260	39
a	68	320	19
a	68	321	74
a	68	326	99
a	68	328	41
a	68	344	14
a	68	452	10
a	68	463	20
a	68	512	19
a	68	513	38
a	68	514	74
a	68	515	31
a	68	516	7
a	68	518	15
a	68	519	10
a	68	520	29
a	68	522	36
a	68	524	92
a	68	528	50
a	68	533	4
a	68	536	24
a	68	544	60
a	68	545	80
a	68	546	84
a	68	556	60
a	68	560	2
a	68	576	30
a	68	577	34
a	68	582	43
a	68	585	83
a	68	592	64
a	68	593	40
a	68	608	28
a	68	609	44
a	68	610	81
a	68	624	33
a	68	627	87
a	68	640	92
a	68	642	11
a	68	674	85
a	68	706	61
a	68	714	75
a	68	738	9
a	68	753	80
a	68	772	42
a	68	786	100
a	68	788	12
a	68	832	4
a	68	850	9
a	68	977	32
a	69	2	96
a	69	3	59
a	69	4	10
a	69	18	80
a	69	22	79
a	69	32	9
a	69	64	50
a	69	66	39
a	69	71	32
a	69	82	53
a	69	116	15
a	69	128	51
a	69	130	14
a	69	164	52
a	69	257	13
a	69	258	6
a	69	282	11
a	69	306	47
a	69	512	54
a	69	515	24
a	69	516	7
a	69	526	29
a	69	532	85
a	69	576	23
a	69	577	48
a	69	578	40
a	69	806	29
a	69	897	77
a	69	922	4
a	70	1	86
a	70	3	92
a	70	10	53
a	70	18	68
a	70	36	7
a	70	38	88
a	70	65	97
a	70	68	58
a	70	97	89
a	70	192	78
a	70	208	19
a	70	266	86
a	70	513	8
a	70	514	14
a	70	516	79
a	70	528	93
a	70	536	79
a	70	578	98
a	70	581	48
a	70	592	20
a	70	640	35
a	70	646	22
a	70	768	93
a	70	797	7
a	71	28	46
a	71	32	63
a	71	42	57
a	71	226	23
a	71	448	83
a	71	512	78
a	71	516	38
a	71	520	64
a	71	614	96
a	71	650	20
a	71	786	91
a	72	0	63
a	72	1	92
a	72	2	60
a	72	4	72
a	72	5	25
a	72	6	90
a	72	7	56
a	72	8	22
a	72	16	76
a	72	17	33
a	72	20	51
a	72	24	23
a	72	34	30
a	72	35	2
a	72	40	75
a	72	48	58
a	72	53	70
a	72	58	19
a	72	65	7
a	72	66	39
a	72	67	50
a	72	68	14
a	72	71	19
a	72	74	62
a	72	76	38
a	72	82	13
a	72	84	70
a	72	104	34
a	72	113	66
a	72	116	38
a	72	128	8
a	72	132	48
a	72	133	84
a	72	134	86
a	72	148	92
a	72	197	24
a	72	222	46
a	72	256	34
a	72	272	20
a	72	274	3
a	72	296	99
a	72	325	2
a	72	332	12
a	72	336	25
a	72	337	43
a	72	385	45
a	72	424	19
a	72	512	62
a	72	513	43
a	72	514	93
a	72	515	64
a	72	516	59
a	72	518	68
a	72	519	27
a	72	520	97
a	72	521	94
a	72	524	14
a	72	532	98
a	72	533	21
a	72	539	6
a	72	540	14
a	72	544	65
a	72	546	27
a	72	547	75
a	72	555	83
a	72	563	97
a	72	564	57
a	72	576	62
a	72	577	87
a	72	578	19
a	72	582	90
a	72	586	55
a	72	597	61
a	72	609	82
a	72	610	11
a	72	642	92
a	72	643	50
a	72	644	21
a	72	645	96
a	72	657	93
a	72	705	95
a	72	714	12
a	72	720	82
a	72	721	9
a	72	726	21
a	72	774	27
a	72	788	96
a	72	818	20
a	72	832	46
a	72	864	6
a	72	972	19
a	73	0	85
a	73	2	70
a	73	3	7
a	73	8	66
a	73	16	58
a	73	21	56
a	73	64	29
a	73	72	62
a	73	86	53
a	73	128	4
a	73	160	99
a	73	195	41
a	73	210	82
a	73	364	17
a	73	384	73
a	73	512	5
a	73	513	82
a	73	528	31
a	73	544	52
a	73	545	20
a	73	564	62
a	73	577	92
a	73	584	63
a	73	624	89
a	73	644	100
a	73	647	34
a	73	714	5
a	73	741	1
a	73	768	77
a	73	772	42
a	73	792	74
a	73	832	52
a	73	924	60
a	74	0	60
a	74	3	82
a	74	8	37
a	74	12	26
a	74	16	8
a	74	21	23
a	74	56	21
a	74	100	22
a	74	116	51
a	74	130	5
a	74	513	34
a	74	514	59
a	74	576	96
a	74	590	42
a	74	609	86
a	74	657	80
a	74	659	88
a	74	664	48
a	74	834	64
a	74	948	15
a	75	2	48
a	75	32	68
a	75	536	13
a	75	537	69
a	75	577	55
a	75	720	1
a	76	0	80
a	76	1	12
a	76	6	91
a	76	16	32
a	76	19	47
a	76	34	10
a	76	35	72
a	76	48	88
a	76	53	36
a	76	64	46
a	76	68	26
a	76	69	13
a	76	72	80
a	76	73	49
a	76	80	42
a	76	82	17
a	76	85	17
a	76	97	2
a	76	101	40
a	76	131	23
a	76	145	14
a	76	162	61
a	76	165	91
a	76	211	96
a	76	256	15
a	76	368	40
a	76	485	86
a	76	512	46
a	76	513	22
a	76	517	75
a	76	519	30
a	76	520	6
a	76	524	93
a	76	532	46
a	76	539	20
a	76	540	45
a	76	588	1
a	76	594	72
a	76	597	84
a	76	641	39
a	76	642	79
a	76	648	62
a	76	689	38
a	76	704	37
a	76	770	24
a	76	896	73
a	77	0	88
a	77	1	67
a	77	2	90
a	77	4	68
a	77	64	68
a	77	178	47
a	77	192	21
a	77	344	22
a	77	560	68
a	77	594	35
a	77	832	51
a	77	976	38
a	78	26	11
a	78	122	49
a	78	128	84
a	78	341	35
a	78	532	33
a	78	538	90
a	78	544	16
a	78	560	6
a	78	616	42
a	78	628	46
a	79	64	46
a	79	66	74
a	79	632	42
a	80	0	66
a	80	1	1
a	80	2	60
a	80	4	53
a	80	5	93
a	80	6	41
a	80	7	90
a	80	8	58
a	80	12	35
a	80	16	5
a	80	17	57
a	80	18	81
a	80	19	42
a	80	20	6
a	80	27	54
a	80	32	9
a	80	34	87
a	80	36	34
a	80	40	9
a	80	41	66
a	80	43	61
a	80	54	38
a	80	58	56
a	80	64	31
a	80	65	8
a	80	68	45
a	80	70	25
a	80	72	75
a	80	77	97
a	80	83	50
a	80	84	67
a	80	85	82
a	80	96	12
a	80	97	59
a	80	113	94
a	80	120	90
a	80	129	51
a	80	130	87
a	80	131	86
a	80	134	19
a	80	145	81
a	80	161	37
a	80	172	4
a	80	192	54
a	80	194	40
a	80	256	74
a	80	258	70
a	80	274	100
a	80	276	87
a	80	307	13
a	80	320	32
a	80	386	11
a	80	452	66
a	80	466	61
a	80	512	39
a	80	513	21
a	80	515	28
a	80	517	63
a	80	519	15
a	80	520	85
a	80	528	60
a	80	530	52
a	80	538	91
a	80	545	70
a	80	546	39
a	80	547	29
a	80	550	28
a	80	556	13
a	80	563	41
a	80	564	58
a	80	576	39
a	80	577	63
a	80	578	49
a	80	580	11
a	80	581	58
a	80	582	7
a	80	583	70
a	80	600	33
a	80	608	41
a	80	616	20
a	80	624	55
a	80	641	24
a	80	644	91
a	80	645	82
a	80	646	13
a	80	661	29
a	80	662	72
a	80	704	93
a	80	705	70
a	80	706	7
a	80	710	23
a	80	720	83
a	80	725	62
a	80	740	30
a	80	774	84
a	80	780	68
a	80	784	58
a	80	785	39
a	80	786	71
a	80	832	31
a	80	833	65
a	80	835	81
a	80	851	49
a	80	896	78
a	80	898	67
a	80	913	7
a	80	962	70
a	81	0	40
a	81	2	22
a	81	8	59
a	81	16	60
a	81	20	78
a	81	22	90
a	81	32	23
a	81	38	80
a	81	48	28
a	81	64	48
a	81	66	26
a	81	68	2
a	81	70	2
a	81	74	35
a	81	80	33
a	81	97	73
a	81	128	58
a	81	130	99
a	81	164	26
a	81	192	95
a	81	256	63
a	81	276	93
a	81	334	37
a	81	420	66
a	81	512	31
a	81	513	18
a	81	514	57
a	81	515	41
a	81	516	17
a	81	518	75
a	81	520	93
a	81	544	1
a	81	547	98
a	81	576	57
a	81	577	64
a	81	578	47
a	81	592	77
a	81	608	78
a	81	618	49
a	81	643	64
a	81	744	76
a	81	769	52
a	82	3	3
a	82	7	30
a	82	8	25
a	82	9	37
a	82	17	17
a	82	32	63
a	82	33	41
a	82	35	58
a	82	64	89
a	82	69	11
a	82	86	40
a	82	128	52
a	82	129	26
a	82	130	3
a	82	260	45
a	82	512	96
a	82	513	58
a	82	517	98
a	82	524	23
a	82	533	65
a	82	545	53
a	82	546	19
a	82	576	36
a	82	578	35
a	82	646	99
a	82	656	77
a	82	679	45
a	82	804	51
a	82	838	100
a	83	1	18
a	83	4	94
a	83	16	37
a	83	64	14
a	83	74	87
a	83	552	8
a	83	580	77
a	83	775	22
a	84	0	30
a	84	2	76
a	84	8	69
a	84	16	71
a	84	18	34
a	84	23	9
a	84	32	59
a	84	33	27
a	84	38	71
a	84	40	49
a	84	48	27
a	84	64	88
a	84	65	93
a	84	66	68
a	84	76	10
a	84	80	58
a	84	82	99
a	84	130	54
a	84	144	45
a	84	270	86
a	84	274	50
a	84	293	10
a	84	309	55
a	84	512	22
a	84	513	56
a	84	514	67
a	84	515	16
a	84	516	17
a	84	518	22
a	84	519	18
a	84	522	68
a	84	528	30
a	84	529	53
a	84	562	56
a	84	576	87
a	84	578	92
a	84	592	24
a	84	593	45
a	84	594	18
a	84	610	49
a	84	624	8
a	84	626	32
a	84	629	6
a	84	680	91
a	84	711	90
a	84	721	21
a	84	770	32
a	84	772	70
a	84	774	21
a	84	777	97
a	84	850	77
a	85	0	43
a	85	3	24
a	85	18	93
a	85	32	87
a	85	64	84
a	85	65	30
a	85	66	86
a	85	67	63
a	85	70	41
a	85	192	78
a	85	258	55
a	85	512	40
a	85	514	7
a	85	516	50
a	85	531	79
a	85	533	68
a	85	680	43
a	85	716	2
a	85	768	81
a	86	0	53
a	86	1	49
a	86	44	90
a	86	49	25
a	86	56	59
a	86	65	78
a	86	82	8
a	86	101	77
a	86	103	69
a	86	144	31
a	86	160	11
a	86	198	56
a	86	576	89
a	86	580	31
a	86	594	45
a	87	256	9
a	87	514	59
a	87	518	6
a	87	528	73
a	87	840	59
a	88	0	56
a	88	1	82
a	88	2	56
a	88	4	80
a	88	5	7
a	88	8	78
a	88	15	49
a	88	16	92
a	88	17	32
a	88	22	54
a	88	23	12
a	88	64	47
a	88	70	33
a	88	74	46
a	88	82	97
a	88	129	9
a	88	131	14
a	88	135	66
a	88	161	28
a	88	184	92
a	88	256	39
a	88	257	74
a	88	258	30
a	88	264	63
a	88	276	63
a	88	293	45
a	88	512	85
a	88	514	67
a	88	520	35
a	88	531	95
a	88	536	85
a	88	572	3
a	88	578	69
a	88	586	40
a	88	593	44
a	88	625	12
a	88	647	27
a	88	657	51
a	88	770	83
a	89	0	84
a	89	6	67
a	89	48	51
a	89	50	85
a	89	64	34
a	89	93	76
a	89	96	39
a	89	331	19
a	89	514	71
a	89	545	25
a	89	576	39
a	89	580	49
a	89	608	55
a	89	768	48
a	90	1	50
a	90	2	17
a	90	8	35
a	90	10	57
a	90	195	19
a	90	513	41
a	90	516	5
a	90	518	24
a	90	668	81
a	90	768	77
a	90	800	77
a	90	820	44
a	90	947	86
a	91	0	57
a	91	20	67
a	91	264	46
a	91	544	17
a	92	5	28
a	92	197	25
a	92	434	94
a	92	512	71
a	92	513	46
a	92	526	26
a	92	528	51
a	92	544	15
a	92	552	87
a	92	584	11
a	92	603	49
a	92	615	21
a	92	616	32
a	92	644	9
a	92	656	10
a	92	768	65
a	92	848	81
a	93	0	59
a	93	4	22
a	93	64	87
a	93	576	64
a	93	614	25
a	93	832	84
a	93	936	42
a	94	4	34
a	94	16	21
a	94	530	52
a	96	1	61
a	96	2	99
a	96	3	58
a	96	4	54
a	96	6	62
a	96	8	95
a	96	13	94
a	96	16	95
a	96	20	81
a	96	34	78
a	96	43	40
a	96	64	43
a	96	74	79
a	96	80	39
a	96	84	9
a	96	86	42
a	96	100	68
a	96	166	60
a	96	192	98
a	96	198	95
a	96	257	41
a	96	302	77
a	96	320	39
a	96	322	42
a	96	390	86
a	96	512	99
a	96	513	19
a	96	516	93
a	96	518	79
a	96	523	11
a	96	525	88
a	96	530	65
a	96	577	74
a	96	578	68
a	96	579	56
a	96	581	29
a	96	583	84
a	96	601	76
a	96	609	83
a	96	610	55
a	96	612	91
a	96	662	86
a	96	672	15
a	96	772	50
a	96	778	27
a	96	800	20
a	96	830	54
a	96	833	61
a	97	1	43
a	97	20	74
a	97	64	91
a	97	68	18
a	97	484	91
a	97	512	63
a	97	516	24
a	97	598	32
a	97	652	60
a	97	656	14
a	97	784	77
a	98	5	5
a	98	48	44
a	98	55	9
a	98	71	73
a	98	101	87
a	98	112	38
a	98	277	13
a	98	384	61
a	98	404	26
a	98	512	4
a	98	592	69
a	98	608	61
a	98	609	59
a	99	520	75
a	100	0	97
a	100	1	55
a	100	8	22
a	100	96	39
a	100	128	81
a	100	129	49
a	100	138	56
a	100	208	44
a	100	320	6
a	100	512	19
a	100	513	43
a	100	518	11
a	100	528	71
a	100	560	68
a	100	579	78
a	100	582	85
a	100	604	64
a	100	641	17
a	100	658	94
a	101	2	45
a	101	11	67
a	101	16	16
a	101	32	53
a	101	68	36
a	102	2	13
a	102	66	69
a	102	112	85
a	102	264	98
a	102	512	40
a	102	533	11
a	103	106	85
a	103	514	46
a	104	0	68
a	104	8	25
a	104	36	54
a	104	41	79
a	104	67	82
a	104	128	38
a	104	263	48
a	104	283	5
a	104	305	43
a	104	322	74
a	104	360	50
a	104	415	85
a	104	512	10
a	104	514	46
a	104	520	59
a	104	529	9
a	104	552	34
a	104	579	19
a	104	634	50
a	104	660	73
a	104	708	98
a	104	836	37
a	105	18	1
a	105	69	87
a	105	97	2
a	105	514	37
a	105	520	26
a	105	584	90
a	106	1	69
a	106	18	89
a	106	132	50
a	106	353	20
a	106	559	75
a	106	640	52
a	107	40	61
a	107	834	2
a	108	20	25
a	108	64	50
a	108	128	22
a	109	516	95
a	110	96	66
a	110	544	76
a	111	128	2
a	112	0	17
a	112	6	28
a	112	35	71
a	112	39	23
a	112	64	83
a	112	65	63
a	112	67	53
a	112	70	75
a	112	128	10
a	112	139	22
a	112	204	65
a	112	265	99
a	112	353	46
a	112	369	68
a	112	546	16
a	112	677	21
a	112	737	27
a	112	1010	41
a	113	8	68
a	113	21	67
a	113	128	17
a	113	356	85
a	113	517	88
a	113	530	37
a	113	548	45
a	113	578	47
a	113	599	16
a	113	643	92
a	114	0	58
a	114	25	42
a	114	128	78
a	114	512	13
a	114	515	62
a	114	645	44
a	115	513	1
a	115	547	14
a	116	0	60
a	116	2	80
a	116	3	57
a	116	4	24
a	116	17	18
a	116	144	34
a	116	322	75
a	116	386	77
a	116	512	74
a	116	514	96
a	116	516	19
a	116	672	22
a	117	202	11
a	117	512	79
a	118	772	63
a	119	266	15
a	120	7	93
a	120	36	90
a	120	64	86
a	120	70	61
a	120	150	68
a	120	548	67
a	120	584	20
a	120	696	12
a	121	388	1
a	121	528	68
a	121	544	19
a	122	6	75
a	124	597	65
a	124	617	91
a	125	99	43
a	128	0	13
a	128	1	32
a	128	2	72
a	128	3	26
a	128	4	97
a	128	5	86
a	128	6	35
a	128	7	56
a	128	8	68
a	128	9	31
a	128	10	26
a	128	11	53
a	128	12	65
a	128	13	60
a	128	14	85
a	128	15	66
a	128	16	69
a	128	17	3
a	128	18	8
a	128	19	52
a	128	20	57
a	128	21	83
a	128	23	71
a	128	24	19
a	128	28	61
a	128	29	74
a	128	30	91
a	128	32	8
a	128	33	30
a	128	34	23
a	128	35	69
a	128	36	45
a	128	38	62
a	128	40	59
a	128	41	84
a	128	42	53
a	128	43	14
a	128	44	17
a	128	48	68
a	128	49	2
a	128	51	36
a	128	52	17
a	128	53	17
a	128	55	22
a	128	57	66
a	128	58	47
a	128	64	64
a	128	65	18
a	128	66	75
a	128	67	13
a	128	68	76
a	128	70	61
a	128	71	37
a	128	72	90
a	128	74	55
a	128	75	52
a	128	80	19
a	128	81	91
a	128	84	24
a	128	94	76
a	128	96	39
a	128	97	81
a	128	98	88
a	128	100	36
a	128	112	38
a	128	118	69
a	128	129	20
a	128	130	89
a	128	131	39
a	128	132	5
a	128	133	82
a	128	134	60
a	128	135	13
a	128	136	32
a	128	137	25
a	128	140	22
a	128	141	93
a	128	145	63
a	128	146	98
a	128	147	34
a	128	148	8
a	128	150	85
a	128	152	61
a	128	156	46
a	128	157	89
a	128	159	4
a	128	160	24
a	128	161	99
a	128	164	65
a	128	165	41
a	128	179	30
a	128	182	51
a	128	192	74
a	128	196	46
a	128	201	3
a	128	209	19
a	128	228	81
a	128	245	29
a	128	249	3
a	128	256	82
a	128	257	56
a	128	258	92
a	128	259	68
a	128	260	47
a	128	261	28
a	128	262	15
a	128	264	28
a	128	266	46
a	128	271	95
a	128	272	58
a	128	273	75
a	128	274	74
a	128	276	76
a	128	278	87
a	128	279	49
a	128	280	69
a	128	288	89
a	128	289	66
a	128	290	54
a	128	291	20
a	128	295	13
a	128	297	44
a	128	306	66
a	128	308	89
a	128	320	60
a	128	322	5
a	128	323	100
a	128	324	47
a	128	325	68
a	128	336	44
a	128	337	50
a	128	384	8
a	128	386	29
a	128	387	80
a	128	388	23
a	128	392	65
a	128	422	7
a	128	472	39
a	128	496	27
a	128	512	13
a	128	513	34
a	128	514	94
a	128	515	54
a	128	516	46
a	128	517	51
a	128	518	25
a	128	519	84
a	128	520	53
a	128	521	25
a	128	522	69
a	128	523	96
a	128	524	88
a	128	525	74
a	128	528	95
a	128	529	12
a	128	530	75
a	128	532	67
a	128	533	33
a	128	534	16
a	128	535	78
a	128	536	69
a	128	537	51
a	128	544	68
a	128	545	72
a	128	546	6
a	128	547	83
a	128	548	19
a	128	549	57
a	128	550	12
a	128	551	84
a	128	555	49
a	128	556	7
a	128	560	91
a	128	561	25
a	128	562	8
a	128	563	67
a	128	566	41
a	128	576	6
a	128	577	3
a	128	578	15
a	128	579	1
a	128	580	18
a	128	582	75
a	128	584	18
a	128	592	56
a	128	595	56
a	128	596	39
a	128	597	88
a	128	599	16
a	128	600	27
a	128	601	54
a	128	606	22
a	128	608	26
a	128	609	59
a	128	613	22
a	128	614	5
a	128	616	47
a	128	625	73
a	128	630	67
a	128	632	43
a	128	633	33
a	128	640	62
a	128	641	40
a	128	642	69
a	128	643	63
a	128	645	53
a	128	646	45
a	128	649	32
a	128	650	82
a	128	653	73
a	128	656	66
a	128	657	1
a	128	660	37
a	128	665	16
a	128	666	58
a	128	676	39
a	128	678	67
a	128	688	25
a	128	689	8
a	128	690	36
a	128	692	80
a	128	704	67
a	128	706	94
a	128	707	63
a	128	724	73
a	128	736	83
a	128	749	99
a	128	768	100
a	128	769	32
a	128	770	76
a	128	771	55
a	128	772	60
a	128	773	64
a	128	774	25
a	128	775	76
a	128	776	38
a	128	777	92
a	128	778	7
a	128	779	48
a	128	781	50
a	128	782	46
a	128	784	7
a	128	785	56
a	128	786	53
a	128	788	38
a	128	789	78
a	128	790	18
a	128	794	22
a	128	795	51
a	128	800	71
a	128	803	38
a	128	804	20
a	128	808	10
a	128	816	21
a	128	822	94
a	128	837	63
a	128	850	48
a	128	881	2
a	128	887	80
a	128	900	11
a	128	903	22
a	128	911	66
a	128	912	9
a	128	918	82
a	129	0	95
a	129	1	92
a	129	2	22
a	129	3	46
a	129	4	40
a	129	5	94
a	129	6	9
a	129	7	4
a	129	8	69
a	129	9	60
a	129	10	13
a	129	12	7
a	129	16	54
a	129	17	7
a	129	18	67
a	129	20	51
a	129	22	13
a	129	25	34
a	129	29	6
a	129	32	3
a	129	35	5
a	129	38	44
a	129	41	44
a	129	44	64
a	129	45	22
a	129	48	3
a	129	50	1
a	129	58	56
a	129	64	23
a	129	77	77
a	129	78	94
a	129	92	68
a	129	112	48
a	129	116	89
a	129	128	98
a	129	130	22
a	129	132	82
a	129	134	48
a	129	136	94
a	129	140	58
a	129	142	19
a	129	144	16
a	129	147	39
a	129	150	57
a	129	160	18
a	129	176	96
a	129	194	28
a	129	196	22
a	129	208	23
a	129	256	22
a	129	258	11
a	129	259	45
a	129	260	51
a	129	262	10
a	129	264	48
a	129	273	17
a	129	278	59
a	129	290	39
a	129	292	21
a	129	304	47
a	129	306	65
a	129	307	23
a	129	328	89
a	129	352	19
a	129	452	78
a	129	512	38
a	129	513	15
a	129	514	53
a	129	515	10
a	129	516	19
a	129	518	72
a	129	520	20
a	129	522	97
a	129	524	66
a	129	526	52
a	129	527	65
a	129	528	47
a	129	529	53
a	129	530	61
a	129	532	8
a	129	534	22
a	129	535	10
a	129	536	10
a	129	538	31
a	129	544	47
a	129	547	81
a	129	548	83
a	129	549	87
a	129	551	94
a	129	552	70
a	129	560	56
a	129	576	54
a	129	577	50
a	129	578	9
a	129	594	71
a	129	597	13
a	129	598	41
a	129	600	40
a	129	606	78
a	129	612	91
a	129	640	95
a	129	641	12
a	129	642	93
a	129	644	11
a	129	646	1
a	129	648	4
a	129	662	32
a	129	667	83
a	129	675	40
a	129	686	74
a	129	690	36
a	129	724	28
a	129	768	79
a	129	769	83
a	129	770	19
a	129	782	75
a	129	784	41
a	129	785	70
a	129	786	97
a	129	788	49
a	129	800	61
a	129	801	24
a	129	802	52
a	129	812	79
a	129	825	72
a	129	836	22
a	129	842	67
a	129	850	9
a	129	864	21
a	129	898	90
a	129	931	10
a	129	932	81
a	130	0	63
a	130	1	83
a	130	2	9
a	130	3	26
a	130	4	64
a	130	5	24
a	130	6	84
a	130	7	25
a	130	8	76
a	130	9	11
a	130	12	94
a	130	14	10
a	130	16	96
a	130	17	57
a	130	19	9
a	130	20	88
a	130	22	28
a	130	23	76
a	130	24	81
a	130	32	23
a	130	33	55
a	130	34	96
a	130	36	2
a	130	37	18
a	130	38	66
a	130	39	8
a	130	40	39
a	130	48	8
a	130	50	70
a	130	52	62
a	130	53	100
a	130	57	61
a	130	65	85
a	130	68	76
a	130	81	80
a	130	108	77
a	130	112	83
a	130	116	27
a	130	128	67
